,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
71,0.43712902069091797,0.0049253508184099485,0.3440248966217041,0.0014654471356926942,10000.0,1000.0,"{'C': 10000.0, 'gamma': 1000.0}",0.017517542302385447,-0.051466257316250985,0.012757324256012503,-0.007063796919284345,0.031457365708107185,62
72,0.9920152823130289,0.08960529846938949,0.3068541685740153,0.004315042493063602,100000.0,1e-05,"{'C': 100000.0, 'gamma': 1e-05}",0.04751081286123904,0.10147901716823904,0.05339402654916536,0.06746128552621448,0.024173781946233264,27
73,2.6285597483317056,0.1500160078262984,0.31575576464335126,0.006807397472285275,100000.0,0.0001,"{'C': 100000.0, 'gamma': 0.0001}",-0.012296467653004406,-0.06923371621465613,-0.09404208921643331,-0.05852409102803128,0.03422093623233517,86
74,1.7424263954162598,0.08684375197777239,0.3184820016225179,0.006892142940445186,100000.0,0.001,"{'C': 100000.0, 'gamma': 0.001}",-0.2174700292299947,-0.5105907020145972,-0.5175636032106887,-0.41520811148509357,0.13985091399585917,93
75,0.48424196243286133,0.0057461140450888685,0.3101322650909424,0.0045299569305603665,100000.0,0.01,"{'C': 100000.0, 'gamma': 0.01}",0.008023543346363682,-0.08639671933741266,-0.24235772134364053,-0.10691029911156318,0.10324178625377198,91
76,0.3702690601348877,0.007087440427090643,0.30918343861897785,0.005159117526731423,100000.0,0.1,"{'C': 100000.0, 'gamma': 0.1}",0.10261812579303387,0.08187426924552665,0.05337377273035382,0.07928872258963811,0.020186882965146844,24
77,0.3749287923177083,0.001932788316730526,0.3190296490987142,0.004279112996156708,100000.0,1.0,"{'C': 100000.0, 'gamma': 1.0}",0.018241560365350074,-0.04178974440404004,0.027161088353960583,0.0012043014384235384,0.030618681425047208,45
78,0.43616167704264325,0.001135435457797858,0.3560721079508464,0.009622384549974602,100000.0,10.0,"{'C': 100000.0, 'gamma': 10.0}",0.017522758089210444,-0.05146650096026306,0.01275866197775144,-0.007061693631100392,0.031459119911347894,51
79,0.443663756052653,0.025248141143465155,0.3573570251464844,0.016432436702312366,100000.0,100.0,"{'C': 100000.0, 'gamma': 100.0}",0.017519275192793393,-0.051463792681814224,0.01275769474733468,-0.007062274247228717,0.03145673527833927,53
80,0.43920310338338214,0.014866601924482135,0.34563549359639484,0.004235743717346367,100000.0,1000.0,"{'C': 100000.0, 'gamma': 1000.0}",0.017519275192793393,-0.051463792681814224,0.01275769474733468,-0.007062274247228717,0.03145673527833927,53
81,30.934476137161255,13.555711688846362,0.34840957323710126,0.02804639267450848,1000000.0,1e-05,"{'C': 1000000.0, 'gamma': 1e-05}",-0.6379763375545129,-0.8725868595220059,-1.2151294125672991,-0.9085642032146058,0.23699113196286523,97
82,13.888931353886923,0.09892451974629404,0.33671148618062335,0.013898199154542127,1000000.0,0.0001,"{'C': 1000000.0, 'gamma': 0.0001}",-0.3510219632514342,-0.4220733190354651,-0.49318925303398164,-0.4220948451069603,0.0580395550095365,94
83,1.892372767130534,0.2907176012195419,0.3085206349690755,0.0014016299073457954,1000000.0,0.001,"{'C': 1000000.0, 'gamma': 0.001}",-0.23069921375606572,-0.538068025400811,-0.5238908806951377,-0.4308860399506715,0.14167173769999286,96
84,0.48632995287577313,0.01864879624784304,0.3056536515553792,0.0011964459783731106,1000000.0,0.01,"{'C': 1000000.0, 'gamma': 0.01}",0.008056811704356792,-0.08639061384736935,-0.24233702036082927,-0.10689027416794727,0.10324548364300319,90
85,0.3629339536031087,0.0038814876252579824,0.30212879180908203,0.0007149272005225209,1000000.0,0.1,"{'C': 1000000.0, 'gamma': 0.1}",0.10263369537559985,0.08188582416417556,0.05337637405761875,0.07929863119913139,0.02019226091739918,20
86,0.36713576316833496,0.00225195851267661,0.30942591031392414,0.001954513790524673,1000000.0,1.0,"{'C': 1000000.0, 'gamma': 1.0}",0.018241560169118487,-0.041785395356956245,0.027160527877787555,0.0012055642299832654,0.030616487398148408,44
