canonical_smiles,molecule_chembl_id,standard_value
Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,CHEMBL165,25000.0
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,CHEMBL1444,2.0
CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,CHEMBL1399,8.0
N#Cc1ccc(C2CCCc3cncn32)cc1,CHEMBL9298,3.0
CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,CHEMBL1399,12.0
O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,CHEMBL117,1500.0
COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,CHEMBL131921,113000.0
O=C1c2ccccc2OC(O)C1c1ccccc1,CHEMBL2011191,170000.0
O=C1c2ccccc2OCC1c1ccc(O)cc1,CHEMBL2011192,160000.0
O=C1c2ccccc2OCC1c1ccc(O)c(O)c1,CHEMBL2011193,200000.0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CCC2=O,CHEMBL274826,260.0
O=C1c2ccccc2OCC1c1ccccc1,CHEMBL2011171,29000.0
Cc1ccc2c(c1)C(=O)C(c1ccccc1)CO2,CHEMBL2011172,44000.0
Cc1ccc2c(c1)OCC(c1ccccc1)C2=O,CHEMBL2011173,18000.0
Cc1cccc(C2COc3ccccc3C2=O)c1,CHEMBL2011174,20000.0
Cc1ccc(C2COc3ccccc3C2=O)cc1,CHEMBL2011175,41000.0
O=C1c2c(ccc3ccccc23)OCC1c1ccccc1,CHEMBL2011176,20000.0
O=C1c2ccccc2OCC1c1ccc(Oc2ccccc2)cc1,CHEMBL2011177,2400.0
COc1ccc2c(c1)C(=O)C(c1ccccc1)CO2,CHEMBL2011180,260.0
COc1ccc2c(c1)OCC(c1ccccc1)C2=O,CHEMBL1165711,41000.0
COc1ccccc1C1COc2ccccc2C1=O,CHEMBL2011181,97000.0
COc1cccc(C2COc3ccccc3C2=O)c1,CHEMBL2011182,99000.0
COc1ccc(C2COc3ccccc3C2=O)cc1,CHEMBL2011183,24000.0
COc1cc(OC)cc(C2COc3ccccc3C2=O)c1,CHEMBL2011184,11000.0
O=C1c2ccccc2OCC1c1ccsc1,CHEMBL2011185,30000.0
O=C1c2ccccc2OCC1c1cccnc1,CHEMBL2011186,5800.0
O=C1c2cc(F)ccc2OCC1c1ccccc1,CHEMBL2011187,32000.0
O=C1c2cc(Cl)ccc2OCC1c1ccccc1,CHEMBL2011188,5100.0
O=C1c2cc(Br)ccc2OCC1c1ccccc1,CHEMBL2011189,29000.0
CC(C)(C)c1ccc2c(c1)C(=O)C(c1ccccc1)CO2,CHEMBL2011190,61000.0
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CHEMBL157101,1300.0
C[C@]12CC[C@H]3[C@@H](CCC4=C[C@@H](O)CC[C@@]43C)[C@@H]1CCC2=O,CHEMBL1077603,183.0
C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@@]43C)[C@@H]1CCC2=O,CHEMBL1629804,135.0
C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4CCC[C@]35C)[C@@H]1CCC2=O,CHEMBL2058266,970.0
C[C@]12CC[C@H]3[C@@H](CC[C@H]4C=CCC[C@@]43C)[C@@H]1CCC2=O,CHEMBL1629800,225.0
C[C@]12CC[C@H]3[C@@H](CC[C@H]4[C@@H]5O[C@@H]5CC[C@]34C)[C@@H]1CCC2=O,CHEMBL1629802,145.0
C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC=CC[C@@]43C)[C@@H]1CCC2=O,CHEMBL2058267,1733.0
C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H]5O[C@@H]5C[C@@]43C)[C@@H]1CCC2=O,CHEMBL2058268,1150.0
C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CCC2=O,CHEMBL132530,42.0
CC(C)C(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1,CHEMBL2163638,500.0
O=C1CCc2cc(C(C3CC3)n3ccnc3)cc3c2N1CC3,CHEMBL2163639,228.0
COc1ccc(C(c2cc3c4c(c2)CCN4C(=O)CC3)n2ccnc2)cc1,CHEMBL2163646,43.0
N#Cc1ccc(C2CCCc3cncn32)cc1,CHEMBL9298,41.0
C=C(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1,CHEMBL2163641,17.0
N#Cc1ccc(C2CCCc3cncn32)cc1,CHEMBL9298,52.0
O=C1CCc2cc(-c3cccnc3)cc(-c3ccsc3)c2N1,CHEMBL2165325,275.0
O=C1CCc2cc(-c3cccnc3)cc(-c3cccnc3)c2N1,CHEMBL2165324,954.0
O=C1CCc2cc(-c3cccnc3)cc(-c3ccccc3)c2N1,CHEMBL2165323,394.0
O=C1CCc2cc(-c3cccnc3)cc(Br)c2N1,CHEMBL2165322,2901.0
CN1C(=O)CCc2cc(-c3cccnc3)c(OCc3ccccc3)cc21,CHEMBL2165321,11.0
O=C1CCc2cc(-c3cccnc3)c(OCc3ccccc3)cc2N1,CHEMBL2165320,35.0
CN1C(=O)CCc2cc(-c3cccnc3)c(OC3CCCC3)cc21,CHEMBL2165319,22.0
O=C1CCc2cc(-c3cccnc3)c(OC3CCCC3)cc2N1,CHEMBL2165318,162.0
CCOc1cc2c(cc1-c1cccnc1)CCC(=O)N2C,CHEMBL2165317,48.0
CCOc1cc2c(cc1-c1cccnc1)CCC(=O)N2,CHEMBL2165316,488.0
COc1cc2c(cc1-c1cccnc1)CCC(=O)N2C,CHEMBL2165315,49.0
COc1cc2c(cc1-c1cccnc1)CCC(=O)N2,CHEMBL2165314,447.0
CN1C(=O)CCc2cc(-c3cccnc3)ccc21,CHEMBL446083,426.0
O=C1CCc2cc(-c3cccnc3)c(O)cc2N1,CHEMBL2165313,3073.0
O=C1CCc2cc(-c3cccnc3)ccc2N1,CHEMBL62811,5000.0
O=[N+]([O-])c1ccc(Cn2ccnc2)c(Oc2ccccc2)c1,CHEMBL1083653,12.0
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,CHEMBL1444,9.9
C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CCC2=O,CHEMBL132530,48.6
C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,CHEMBL1200374,50.1
C[C@]12C=CC(=O)C=C1[C@H](OCC#CCO)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,CHEMBL2179114,20.0
CCCCCCCC#CCO[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,CHEMBL2179113,2180.0
CCCCC#CCO[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,CHEMBL2179112,181.1
CCCC#CCO[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,CHEMBL2179111,83.0
CCC#CCO[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,CHEMBL2179110,11.8
CC#CCO[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,CHEMBL2179109,112.3
CCO[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,CHEMBL2179108,18100.0
CO[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,CHEMBL2179107,5200.0
O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,CHEMBL9352,230.0
COc1cccc(-c2csc(-c3cccc(OC)c3)n2)c1,CHEMBL2208141,50000.0
COc1cccc(-c2csc(-c3ccccc3)n2)c1,CHEMBL2208140,50000.0
COc1cccc(-c2nc(-c3ccccc3)cs2)c1,CHEMBL2208131,50000.0
Fc1ccccc1-c1nsc(-c2ccccc2F)n1,CHEMBL1939530,50000.0
c1ccc(-c2nsc(-c3ccccc3)n2)cc1,CHEMBL264401,32700.0
Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,CHEMBL165,25400.0
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,CHEMBL488,28500.0
O=C1/C(=C/c2cccc(OCCCn3ccnc3)c2)Cc2ccccc21,CHEMBL2235953,700.0
O=C1/C(=C/c2ccccc2OCCCn2ccnc2)Cc2ccccc21,CHEMBL2235952,1100.0
COc1ccc(/C=C2\Cc3ccccc3C2=O)cc1OCCCn1ccnc1,CHEMBL2235951,1340.0
COc1cc(/C=C2\Cc3ccccc3C2=O)ccc1OCCCn1ccnc1,CHEMBL2235950,550.0
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,CHEMBL488,28500.0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1C/C(=C\c1ccc(OCCCn3ccnc3)cc1)C2=O,CHEMBL2282047,11900.0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1C/C(=C\c1cccc(OCCCn3ccnc3)c1)C2=O,CHEMBL2282050,4400.0
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1C/C(=C\c1cccc(OCCCn3ccnc3)c1)[C@@H]2O,CHEMBL2282053,9100.0
O=C1CCc2cc(C(c3ccncc3)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc3c2N1CC3,CHEMBL2312963,246.0
Cc1cccc(C(c2ccncc2)c2cc3c4c(c2)CCN4C(=O)CC3)c1,CHEMBL2312962,32.0
O=C1CCc2cc(C(c3ccncc3)c3ccc(Cl)cc3)cc3c2N1CC3,CHEMBL2312961,55.0
O=C1CCc2cc(C(c3ccncc3)c3cccc(Cl)c3)cc3c2N1CC3,CHEMBL2312960,19.0
O=C1CCc2cc(C(c3ccncc3)c3ccc(F)cc3)cc3c2N1CC3,CHEMBL2312959,116.0
O=C1CCc2cc(C(c3ccncc3)c3cccc(F)c3)cc3c2N1CC3,CHEMBL2312958,74.0
COc1ccc(C(c2ccncc2)c2cc3c4c(c2)CCN4C(=O)CC3)cc1,CHEMBL2312957,92.0
COc1ccc(C(c2ccncc2)c2cc3c4c(c2)CCN4C(=O)CC3)cc1,CHEMBL2312957,273.0
COc1ccc(C(c2ccncc2)c2cc3c4c(c2)CCN4C(=O)CC3)cc1,CHEMBL2312957,124.0
COc1cccc(C(c2ccncc2)c2cc3c4c(c2)CCN4C(=O)CC3)c1,CHEMBL2312956,59.0
COc1ccccc1C(c1ccncc1)c1cc2c3c(c1)CCN3C(=O)CC2,CHEMBL2312955,81.0
O=C1CCc2cc(C(c3ccccc3)c3ccncc3)cc3c2N1CC3,CHEMBL2312954,880.0
O=C1CCc2cc(C(O)(c3ccccc3)c3ccncc3)cc3c2N1CC3,CHEMBL2312953,105.0
O=C1CCc2cc(C(c3ccncc3)C3CCCCC3)cc3c2N1CC3,CHEMBL2312952,74.0
CC(C)C(c1ccncc1)c1cc2c3c(c1)CCN3C(=O)CC2,CHEMBL2312951,889.0
CC(c1ccncc1)c1cc2c3c(c1)CCN3C(=O)CC2,CHEMBL2312950,1500.0
C=C(c1ccncc1)c1cc2c3c(c1)CCN3C(=O)CC2,CHEMBL2312949,565.0
O=C1CCc2cc(Cc3ccncc3)cc3c2N1CC3,CHEMBL2311553,2130.0
O=C1CCc2cc(C(O)c3ccncc3)cc3c2N1CC3,CHEMBL2312948,5000.0
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,CHEMBL1444,36.0
N#Cc1ccc(C2CCCc3cncn32)cc1,CHEMBL9298,41.0
O=C1CCc2cc(C(C3CC3)n3ccnc3)cc3c2N1CC3,CHEMBL2163639,228.0
O=C1CCc2cc(C(c3ccc(F)cc3)c3cccnc3)cc3c2N1CC3,CHEMBL2312972,140.0
O=C1CCc2cc(C(c3cccnc3)c3cccc(Cl)c3)cc3c2N1CC3,CHEMBL2312971,1350.0
Cc1cccc(C(c2cccnc2)c2cc3c4c(c2)CCN4C(=O)CC3)c1,CHEMBL2312970,5000.0
COc1ccccc1C(c1cccnc1)c1cc2c3c(c1)CCN3C(=O)CC2,CHEMBL2312969,3660.0
O=C1CCc2cc(C(c3ccccc3)c3cccnc3)cc3c2N1CC3,CHEMBL2312968,2130.0
CC(c1cccnc1)c1cc2c3c(c1)CCN3C(=O)CC2,CHEMBL2312967,5000.0
C=C(c1cccnc1)c1cc2c3c(c1)CCN3C(=O)CC2,CHEMBL2312966,5000.0
O=C1CCc2cc(Cc3cccnc3)cc3c2N1CC3,CHEMBL2312965,3340.0
O=C1CCc2cc(C(O)c3cccnc3)cc3c2N1CC3,CHEMBL2312964,5000.0
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC=C2c1cccnc1,CHEMBL254328,5000.0
N#Cc1ccc(C2CCCc3cncn32)cc1,CHEMBL9298,41.0
Nc1ccc(Cn2ccnc2)c2c(=O)c3ccccc3oc12,CHEMBL2333337,6393.0
O=c1c2ccccc2oc2c(O)ccc(Cn3ccnc3)c12,CHEMBL2333336,170.0
O=c1c2ccccc2oc2c(OC3CCCC3)ccc(Cn3ccnc3)c12,CHEMBL2333335,260.0
O=c1c2ccccc2oc2c(OCC3CC3)ccc(Cn3ccnc3)c12,CHEMBL2333334,565.0
CCC(C)Oc1ccc(Cn2ccnc2)c2c(=O)c3ccccc3oc12,CHEMBL2333333,575.0
CC(C)CCOc1ccc(Cn2ccnc2)c2c(=O)c3ccccc3oc12,CHEMBL2333332,837.0
CC(C)Oc1ccc(Cn2ccnc2)c2c(=O)c3ccccc3oc12,CHEMBL2333331,400.0
CCOc1ccc(Cn2ccnc2)c2c(=O)c3ccccc3oc12,CHEMBL2333330,1973.0
COc1ccc(Cn2ccnc2)c2c(=O)c3ccccc3oc12,CHEMBL2333329,1100.0
O=c1c2ccccc2oc2c(-c3ccccc3)ccc(Cn3ccnc3)c12,CHEMBL2333328,300.0
O=c1c2ccccc2oc2c(I)ccc(Cn3ccnc3)c12,CHEMBL2333327,460.0
O=c1c2ccccc2oc2c(Cl)ccc(Cn3ccnc3)c12,CHEMBL2333326,480.0
N#Cc1ccc(Cn2ccnc2)c2c(=O)c3ccccc3oc12,CHEMBL442373,2300.0
O=c1c2ccccc2oc2c(Br)ccc(Cn3ccnc3)c12,CHEMBL78322,940.0
O=c1c2ccccc2oc2c([N+](=O)[O-])ccc(Cn3ccnc3)c12,CHEMBL307160,970.0
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,CHEMBL1444,16.53
Clc1ccc(-n2c(Cn3ccnc3)cc3ccc(Cl)cc32)cc1,CHEMBL2336855,217.43
Cc1ccc(-n2c(Cn3ccnc3)cc3ccc(Cl)cc32)cc1,CHEMBL2336854,235.33
COc1ccc(-n2c(Cn3ccnc3)cc3ccc(Cl)cc32)cc1,CHEMBL2336853,203.34
COc1ccc(-n2c(Cn3ccnc3)cc3ccc(OC)cc32)cc1,CHEMBL2336852,111.09
COc1ccc2cc(Cn3ccnc3)n(-c3ccc(C)cc3)c2c1,CHEMBL2336851,57.43
COc1ccc2cc(Cn3ccnc3)n(-c3ccc(C#N)cc3)c2c1,CHEMBL2336850,46.92
COc1ccc2cc(Cn3ccnc3)n(-c3ccc(C(F)(F)F)cc3)c2c1,CHEMBL2336849,25.56
COc1ccc2cc(Cn3ccnc3)n(-c3ccc(F)cc3)c2c1,CHEMBL2336848,48.93
COc1ccc2cc(Cn3ccnc3)n(-c3ccccc3)c2c1,CHEMBL2336847,6.23
Cc1ccc2cc(Cn3ccnc3)n(-c3ccc(C#N)cc3)c2c1,CHEMBL2336865,27.01
Cc1ccc2cc(Cn3ccnc3)n(-c3ccc(F)cc3)c2c1,CHEMBL2336864,56.83
COc1ccc(-n2c(Cn3ccnc3)cc3ccc(C)cc32)cc1,CHEMBL2336863,138.72
Cc1ccc(-n2c(Cn3ccnc3)cc3ccc(C)cc32)cc1,CHEMBL2336862,164.01
Cc1ccc2cc(Cn3ccnc3)n(-c3ccccc3)c2c1,CHEMBL2336861,21.39
c1ccc(-n2c(Cn3ccnc3)cc3ccccc32)cc1,CHEMBL2336860,16.58
FC(F)(F)c1ccc(-n2c(Cn3ccnc3)cc3ccccc32)cc1,CHEMBL2336859,4.93
COc1ccc(-n2c(Cn3ccnc3)cc3ccccc32)cc1,CHEMBL2336858,77.36
Cc1ccc(-n2c(Cn3ccnc3)cc3ccccc32)cc1,CHEMBL2336857,148.93
Fc1ccc(-n2c(Cn3ccnc3)cc3ccccc32)cc1,CHEMBL2336856,9.01
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CHEMBL2137046,530000.0
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,CHEMBL1093458,6000.0
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCC(N)=O)cc1)c1ccccc1,CHEMBL2386286,9257.0
CCC(=C(c1ccc(O)cc1)c1ccc(O)cc1)c1ccccc1,CHEMBL149791,24880.0
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,CHEMBL2386284,1029.0
CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,CHEMBL2386285,76.8
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,CHEMBL3350384,102.2
CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,CHEMBL2386285,90.0
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,CHEMBL3350384,90.0
Oc1ccc2ccc(-c3cncc4ccccc34)c(Cl)c2c1,CHEMBL2420688,2000.0
COc1ccc2ccc(-c3cncc4ccccc34)c(Cl)c2c1,CHEMBL2420687,2000.0
Oc1ccc2ccc(-c3cncnc3)c(Cl)c2c1,CHEMBL2420686,2000.0
COc1ccc2ccc(-c3cncnc3)c(Cl)c2c1,CHEMBL2420685,2000.0
Oc1cncc(-c2ccc3ccc(O)cc3c2Cl)c1,CHEMBL2420684,2000.0
COc1ccc2ccc(-c3cncc(O)c3)c(Cl)c2c1,CHEMBL2420683,2000.0
COc1cncc(-c2ccc3ccc(O)cc3c2Cl)c1,CHEMBL2420682,2000.0
COc1cncc(-c2ccc3ccc(OC)cc3c2Cl)c1,CHEMBL2420681,2000.0
Oc1ccc2ccc(-c3cncc(F)c3)c(Cl)c2c1,CHEMBL2420680,2000.0
COc1ccc2ccc(-c3cncc(F)c3)c(Cl)c2c1,CHEMBL2420679,2000.0
Oc1ccc2ccc(-c3cccnc3)c(Cl)c2c1F,CHEMBL2420678,2000.0
COc1ccc2ccc(-c3cccnc3)c(Cl)c2c1F,CHEMBL2420677,2000.0
Oc1ccc2ccc(-c3cccnc3)c(F)c2c1,CHEMBL2420676,2000.0
COc1ccc2ccc(-c3cccnc3)c(F)c2c1,CHEMBL2420675,2000.0
Oc1ccc2ccc(-c3cccnc3)c(Cl)c2c1,CHEMBL2420674,2000.0
COc1ccc2ccc(-c3cccnc3)c(Cl)c2c1,CHEMBL371430,2000.0
COc1ccc2ccc(-c3cccnc3)cc2c1,CHEMBL193863,2000.0
c1cncc(-c2ccc3ccccc3c2)c1,CHEMBL365735,2000.0
O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,CHEMBL9352,1200.0
Cc1cn2cc(-c3ccc(O)c(O)c3O)nc2s1,CHEMBL2430197,3200.0
Oc1ccc(O)c(-c2cn3ccsc3n2)c1,CHEMBL2430196,2600.0
O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,CHEMBL9352,3300.0
C[C@]12C[C@@H](O)[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,CHEMBL2431527,10900.0
C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C(=O)[C@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,CHEMBL2431526,3900.0
C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,CHEMBL2431525,47000.0
C[C@]12CC[C@H]3[C@@H](CC[C@@]4(O)[C@@H](O)C(=O)CC[C@]34C)[C@@H]1CCC2=O,CHEMBL2431524,29100.0
C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CCC2=O,CHEMBL132530,58600.0
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,CHEMBL1444,3.4
COc1cccc(C2=CC(=O)c3ccc4c(c3=N2)=CC=N4)c1,CHEMBL2442766,590.0
CCn1ccc2c3c(C(=O)O)cc(-c4ccccc4)nc3ccc21,CHEMBL2442765,1472.0
Cc1cc(C(=O)O)c2ccc3[nH]ccc3c2n1,CHEMBL2442764,6195.0
COc1ccc(-c2cc(C(=O)O)c3ccc4[nH]ccc4c3n2)cc1,CHEMBL2442763,10000.0
CCn1ccc2c3c(Cn4cncn4)cc(-c4ccccc4)nc3ccc21,CHEMBL2442762,13.3
COc1ccc(-c2cc(Cn3cncn3)c3ccc4[nH]ccc4c3n2)cc1,CHEMBL2442761,10000.0
CCn1ccc2c3c(Cn4ccnc4)cc(-c4ccccc4)nc3ccc21,CHEMBL2442760,3.1
Cc1cc(Cn2ccnc2)c2ccc3[nH]ccc3c2n1,CHEMBL2442759,6.0
CCn1ccc2c3nc(-c4ccccc4)cc(Cn4ccnc4)c3ccc21,CHEMBL2442758,5.3
COc1ccc(-c2cc(Cn3ccnc3)c3ccc4[nH]ccc4c3n2)cc1,CHEMBL2442757,454.0
c1ccc(-c2cc(Cn3ccnc3)c3ccc4[nH]ccc4c3n2)cc1,CHEMBL2442756,11.4
CCn1ccc2c3c(CO)cc(-c4ccccc4)nc3ccc21,CHEMBL2442755,10000.0
Cc1cc(CO)c2ccc3[nH]ccc3c2n1,CHEMBL2442754,4152.0
CCn1ccc2c3nc(-c4ccccc4)cc(CO)c3ccc21,CHEMBL2442753,10000.0
COc1ccc(-c2cc(CO)c3ccc4[nH]ccc4c3n2)cc1,CHEMBL2440145,922.0
OCc1cc(-c2ccccc2)nc2c1ccc1[nH]ccc12,CHEMBL2442772,2112.0
CCOC(=O)c1cc(-c2ccccc2)nc2ccc3c(ccn3CC)c12,CHEMBL2442771,10000.0
CCOC(=O)c1cc(C)nc2c1ccc1[nH]ccc12,CHEMBL2442770,10000.0
CCOC(=O)c1cc(-c2ccccc2)nc2c1ccc1c2ccn1CC,CHEMBL2442769,10000.0
CCOC(=O)c1cc(-c2ccc(OC)cc2)nc2c1ccc1[nH]ccc12,CHEMBL2442768,10000.0
CCOC(=O)c1cc(-c2ccccc2)nc2c1ccc1[nH]ccc12,CHEMBL2442767,10000.0
O=C1/C(=C\c2ccncc2)C(c2ccccc2)n2cccc21,CHEMBL3099735,650.0
O=C1/C(=C\c2cccnc2)C(c2ccc(OC(F)(F)F)cc2)n2cccc21,CHEMBL1095413,1600.0
O=C1/C(=C\c2cccnc2)C(c2ccccc2)n2cccc21,CHEMBL3099734,3000.0
N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1,CHEMBL3099695,6000.0
COC(=O)[C@]1(c2ccc(C#N)cc2Cl)CCc2cncn21,CHEMBL3099686,50.0
N#Cc1ccc([C@H]2CCCCc3cncn32)c(F)c1,CHEMBL3099683,1100.0
N#Cc1ccc([C@H]2CCCc3cncn32)cc1,CHEMBL287677,6000.0
O=C1c2ccccc2OCC1c1cccnc1,CHEMBL2011186,44000.0
O=C1c2ccccc2OCC1c1ccc(Oc2ccccc2)cc1,CHEMBL2011177,17000.0
O=C1CC(c2ccccc2)Oc2ccccc21,CHEMBL274318,8000.0
O=c1cc(-c2ccccc2)oc2ccccc12,CHEMBL275638,10000.0
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,CHEMBL1444,2.8
O=C1c2cc(F)ccc2OCC1c1cccnc1,CHEMBL3105528,800.0
O=C1c2cccc(F)c2OCC1c1cccnc1,CHEMBL3105527,67100.0
COc1ccc2c(c1)C(=O)C(c1cccnc1)CO2,CHEMBL3105526,2500.0
O=C1c2c(ccc3ccccc23)OCC1c1ccc(Oc2ccccc2)cc1,CHEMBL3105524,190000.0
O=C1c2ccccc2OCC1c1cc(F)cc(F)c1,CHEMBL3105522,20000.0
O=C1c2ccccc2OCC1c1ccc(F)cc1,CHEMBL3105521,33000.0
O=C1c2ccccc2OCC1c1cccc(F)c1,CHEMBL3105520,35000.0
O=C1c2ccccc2OCC1c1ccccc1F,CHEMBL3105519,24000.0
O=C1c2cccc(F)c2OCC1c1ccccc1,CHEMBL3105517,15000.0
COc1cc(O)c([C@H]2C[C@@H](c3ccccc3)Oc3c(C=O)c(O)cc(O)c32)c(O)c1C(=O)/C=C/c1ccccc1,CHEMBL3134108,1800.0
COc1cc(O)c([C@@H]2C[C@@H](c3ccccc3)Oc3c(C=O)c(O)cc(O)c32)c(O)c1C(=O)/C=C/c1ccccc1,CHEMBL3134107,3300.0
O=C1C[C@@H](c2ccccc2)Oc2cc(O)cc(O)c21,CHEMBL399910,900.0
O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,CHEMBL117,800.0
COc1c(C)c(O)c2c(c1C)O[C@H](c1ccccc1)CC2=O,CHEMBL53343,12500.0
COc1c(C)c(OC)c2c(c1C)O[C@H](c1ccccc1)C[C@H]2O,CHEMBL3134111,10700.0
COc1cc(O)c2c(c1C)O[C@H](c1ccccc1)CC2=O,CHEMBL3134115,600.0
COc1c(C)c(OC)c2c(c1C=O)O[C@H](c1ccccc1)C[C@H]2O,CHEMBL3134110,1010.0
COc1c(C)c(O)c(C=O)c2c1[C@H](OC)C[C@@H](c1ccccc1)O2,CHEMBL3134114,150.0
COc1cc(O)c(C=O)c2c1[C@H](OC)C[C@@H](c1ccccc1)O2,CHEMBL3134112,90.0
COc1cc(O)c(C=O)c2c1[C@H](O)C[C@@H](c1ccccc1)O2,CHEMBL3134109,40.0
COc1c(C)c(O)c(C=O)c2c1[C@H](O)C[C@@H](c1ccccc1)O2,CHEMBL3134113,80.0
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,CHEMBL1444,1.1
COc1ccc2c(c1)N[C@H]1c3ccc(O)cc3OC[C@@H]21,CHEMBL3134228,300000.0
Cc1cc(O)cc2c1Oc1cc(O)cc(C)c1C(=O)O2,CHEMBL3221175,5300.0
O=c1c2ccccc2[nH]c2c(Cn3ccnc3)cccc12,CHEMBL3219070,14.4
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,CHEMBL1444,36.2
O=c1c2ccccc2oc2c(Cn3ccnc3)ccc([N+](=O)[O-])c12,CHEMBL159073,40.0
O=c1c2ccccc2sc2c(Cn3ccnc3)ccc([N+](=O)[O-])c12,CHEMBL1083665,16.5
COc1ccc2c(c1)C(=O)/C(=C/c1c[nH]cn1)CC2,CHEMBL3219600,41.0
O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)ccc21,CHEMBL451168,9600.0
