,canonical_smiles,molecule_chembl_id,standard_value_norm,le,bioactivity_class,index,MW,LogP,NumHDonors,NumHAcceptors
836,N#Cc1ccc([C@@H](c2coc3ccccc3c2=O)n2ccnc2)cc1,CHEMBL451201,630.0,0.34723692923059934,active,836,327.343,3.4988800000000015,0.0,5.0
837,N#Cc1ccc([C@@H](c2coc3ccccc3c2=O)n2ccnc2)cc1,CHEMBL451201,630.96,0.3471998976421937,active,837,327.343,3.4988800000000015,0.0,5.0
838,N#Cc1ccc([C@H](c2coc3ccccc3c2=O)n2ccnc2)cc1,CHEMBL225079,110.0,0.38968200963113936,inactive,838,327.343,3.4988800000000015,0.0,5.0
839,N#Cc1ccc([C@H](c2coc3ccccc3c2=O)n2ccnc2)cc1,CHEMBL225079,109.65,0.38975951638324163,inactive,839,327.343,3.4988800000000015,0.0,5.0
840,O=c1c([C@H](c2ccc(Br)cc2)n2ccnc2)coc2ccccc12,CHEMBL376786,290.0,0.38136011678922754,inactive,840,381.2290000000001,4.389700000000002,0.0,4.0
841,O=c1c([C@H](c2ccc(Br)cc2)n2ccnc2)coc2ccccc12,CHEMBL376786,288.4,0.3815002767305688,inactive,841,381.2290000000001,4.389700000000002,0.0,4.0
842,O=c1c([C@@H](c2ccc(Br)cc2)n2ccnc2)coc2ccccc12,CHEMBL522917,49.0,0.4264052286650033,inactive,842,381.2290000000001,4.389700000000002,0.0,4.0
843,O=c1c([C@@H](c2ccc(Br)cc2)n2ccnc2)coc2ccccc12,CHEMBL522917,48.98,0.4264155711206594,inactive,843,381.2290000000001,4.389700000000002,0.0,4.0
844,O=c1c([C@H](c2ccc([N+](=O)[O-])cc2)n2ccnc2)coc2ccccc12,CHEMBL525379,96.0,0.3778777028363309,inactive,844,347.3300000000001,3.535400000000002,0.0,6.0
845,O=c1c([C@H](c2ccc([N+](=O)[O-])cc2)n2ccnc2)coc2ccccc12,CHEMBL525379,95.5,0.37799981845318287,inactive,845,347.3300000000001,3.535400000000002,0.0,6.0
846,COc1ccc2c(c1)C/C(=C/c1ccncc1)C2=O,CHEMBL285155,6309.57,0.3831579122080576,inactive,846,251.285,2.912600000000001,0.0,3.0
847,COc1ccc2c(c1)C/C(=C\c1ccncc1)C2=O,CHEMBL442262,4786.3,0.3920000061725838,inactive,847,251.285,2.912600000000001,0.0,3.0
848,COc1cccc2c1C/C(=C/c1ccncc1)C2=O,CHEMBL23334,3715.35,0.40010528289023556,inactive,848,251.285,2.912600000000001,0.0,3.0
849,COc1cccc2c1C/C(=C\c1ccncc1)C2=O,CHEMBL288093,22908.68,0.341894731991692,active,849,251.285,2.912600000000001,0.0,3.0
850,O=C1/C(=C\c2ccncc2)Cc2ccccc21,CHEMBL285973,5495.41,0.4331764623785902,inactive,850,221.259,2.904000000000001,0.0,2.0
851,O=C1/C(=C/c2ccncc2)Cc2ccccc21,CHEMBL23150,25118.86,0.37882353555580284,inactive,851,221.259,2.904000000000001,0.0,2.0
852,O=C1/C(=C/c2ccncc2)CCc2c1ccc1c2CCCC1,CHEMBL376039,10000.0,0.3181818181818182,active,852,289.37800000000004,4.172900000000003,0.0,2.0
853,O=C1/C(=C\c2ccncc2)CCc2ccccc21,CHEMBL388959,12022.64,0.38266667887754885,inactive,853,235.28599999999997,3.294100000000002,0.0,2.0
854,COc1ccc2c(c1)C(=O)/C(=C/c1ccncc1)CC2,CHEMBL419131,3019.95,0.3864000173185855,inactive,854,265.312,3.3027000000000015,0.0,3.0
855,O=C1/C(=C/c2ccncc2)CCc2cc(O)ccc21,CHEMBL91992,8709.64,0.3728420901974681,inactive,855,251.28499999999997,2.9997000000000016,1.0,3.0
856,O=C1/C(=C/c2ccncc2)CCc2c(O)cccc21,CHEMBL92488,691.83,0.45389478175199843,inactive,856,251.28499999999997,2.9997000000000016,1.0,3.0
857,COc1ccc2c(c1)C(=O)/C(=C/c1ccncc1)CC2,CHEMBL419131,12882.5,0.34229998942068207,active,857,265.312,3.3027000000000015,0.0,3.0
858,COc1ccc2c(c1)CC/C(=C\c1ccncc1)C2=O,CHEMBL328217,8912.51,0.353499997889739,inactive,858,265.312,3.3027000000000015,0.0,3.0
859,COc1cccc2c1CC/C(=C\c1ccncc1)C2=O,CHEMBL91101,6309.57,0.36400001659765474,inactive,859,265.312,3.3027000000000015,0.0,3.0
860,O=C1/C(=C/c2ccncc2)CCc2ccccc21,CHEMBL90585,9332.54,0.391222233109352,inactive,860,235.28599999999997,3.294100000000002,0.0,2.0
861,N#Cc1ccc(C(F)(c2ccc(C#N)cc2)n2ccnc2)cc1,CHEMBL225378,870.96,0.36886967417925964,inactive,861,302.312,3.345360000000001,0.0,4.0
862,N#Cc1ccc(C(F)(c2ccc(C#N)cc2)n2ncnn2)cc1,CHEMBL225360,147.91,0.4157392803524696,inactive,862,304.288,2.1353599999999995,0.0,6.0
863,N#Cc1ccc(C(F)(c2ccc(C#N)cc2)n2ccnn2)cc1,CHEMBL388515,95.5,0.4273041425992502,inactive,863,303.3,2.740360000000001,0.0,5.0
864,N#Cc1ccc(C(F)(c2ccc(C#N)cc2)n2cncn2)cc1,CHEMBL225550,61.66,0.43886935093275276,inactive,864,303.3,2.740360000000001,0.0,5.0
865,CCC(c1ccc(C#N)cc1)(c1ccc(C#N)cc1)n1cncn1,CHEMBL224462,93.33,0.4100820928266786,inactive,865,313.36400000000003,3.2233600000000013,0.0,5.0
866,CC(c1ccc(C#N)cc1)(c1ccc(C#N)cc1)n1cncn1,CHEMBL388187,43.65,0.4480009588148598,inactive,866,299.33700000000005,2.83326,0.0,5.0
867,N#Cc1ccc(C(=C2CCCCC2)n2cncn2)cc1,CHEMBL223555,95.5,0.49139976398913776,inactive,867,264.33199999999994,3.373280000000001,0.0,4.0
868,N#Cc1ccc(C(c2ccc(C#N)cc2)c2cccnc2)cc1,CHEMBL223554,58.88,0.44008891644081655,inactive,868,295.34499999999997,4.005160000000003,0.0,3.0
869,N#Cc1ccc(C(c2ccc(C#N)cc2)c2cncnc2)cc1,CHEMBL223452,288.4,0.39808724528407174,inactive,869,296.33299999999997,3.4001600000000014,0.0,4.0
870,N#Cc1ccc(C(c2ccc(C#N)cc2)n2ncnn2)cc1,CHEMBL224790,5.754,0.5243655545192714,inactive,870,286.298,2.0541599999999995,0.0,6.0
871,N#Cc1ccc(C(c2ccc(C#N)cc2)n2ccnn2)cc1,CHEMBL224789,57.54,0.46072919088290765,inactive,871,285.31,2.65916,0.0,5.0
872,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,CHEMBL1444,52.48,0.46327312014024336,inactive,872,285.31,2.65916,0.0,5.0
873,N#Cc1ccc(C2(n3ccnc3)CCCC2)cc1,CHEMBL225053,37.15,0.5778920919258205,inactive,873,237.30599999999995,3.0723800000000017,0.0,3.0
874,CC(C)(c1ccc(C#N)cc1)n1ccnc1,CHEMBL225128,95.5,0.6142497049864222,inactive,874,211.26800000000003,2.5381800000000005,0.0,3.0
875,N#Cc1ccc(Cn2ccnc2)cc1,CHEMBL349822,1096.48,0.5959999285526679,inactive,875,183.21400000000003,1.80308,0.0,3.0
876,O=[N+]([O-])c1ccc(Cn2ccnc2)cc1,CHEMBL13784,28.18,0.7046721743811551,inactive,876,203.20100000000002,1.8396,0.0,4.0
877,O=C(c1ccccc1)c1ccc(Cn2ccnc2)cc1,CHEMBL223176,47.86,0.5124019114005807,inactive,877,262.312,3.1624000000000008,0.0,3.0
878,Brc1ccc(Cn2ccnc2)cc1,CHEMBL211207,338.84,0.6967698044387076,inactive,878,237.1,2.6939,0.0,2.0
879,N#Cc1cccc(Cn2ccnc2)c1,CHEMBL163922,3715.35,0.5430000267796055,inactive,879,183.21400000000003,1.80308,0.0,3.0
880,N#Cc1ccccc1Cn1ccnc1,CHEMBL374934,47.86,0.7320027305722581,inactive,880,183.214,1.80308,0.0,3.0
881,Cc1oc2c(C#N)ccc(Cn3ccnc3)c2c1C,CHEMBL224391,18.2,0.5703105293063628,inactive,881,251.289,3.166120000000001,0.0,4.0
882,N#Cc1ccc(Cn2ccnc2)c2ccccc12,CHEMBL375043,10.96,0.6191258457884615,inactive,882,233.27400000000003,2.9562800000000014,0.0,3.0
883,N#Cc1ccc(/C(=N\c2ccc(Br)cc2)n2ccnc2)cc1,CHEMBL31456,38.02,0.4721810473844912,inactive,883,351.207,4.143880000000003,0.0,4.0
884,N#Cc1ccc(C(c2ccc(C#N)cc2)n2ccnc2)cc1,CHEMBL29482,18.2,0.492540911673677,inactive,884,284.322,3.2641600000000013,0.0,4.0
885,N#Cc1ccc(C2(c3ccc(C#N)cc3)CCCc3cncn32)cc1,CHEMBL285809,870.96,0.33936010024491886,active,885,324.38699999999994,3.754660000000002,0.0,4.0
886,N#Cc1ccc2c(c1)CCC=C2n1ccnc1,CHEMBL31224,15.49,0.6431722361845359,inactive,886,221.263,2.59018,0.0,3.0
887,C=C(c1ccc(C#N)cc1)n1ccnc1,CHEMBL31760,4.169,0.7821303564548788,inactive,887,195.225,2.2737799999999995,0.0,3.0
888,N#Cc1ccc([C@H]2CCCc3cncn32)cc1,CHEMBL287677,2290.87,0.4644705515899113,inactive,888,223.279,2.680480000000001,0.0,3.0
889,O=c1c2ccccc2oc2cc(Cn3ccnc3)ccc12,CHEMBL350922,389.05,0.4273329720232447,inactive,889,276.295,3.1910000000000007,0.0,4.0
890,O=c1c2ccccc2oc2c(Br)ccc(Cn3ccnc3)c12,CHEMBL78322,933.25,0.3837274000891964,inactive,890,355.1910000000001,3.9535000000000027,0.0,4.0
891,O=c1c2ccccc2oc2c([N+](=O)[O-])ccc(Cn3ccnc3)c12,CHEMBL307160,977.24,0.35058326128964473,inactive,891,321.292,3.0992000000000015,0.0,6.0
892,N#Cc1ccc(Cn2ccnc2)c2c(=O)c3ccccc3oc12,CHEMBL442373,2290.87,0.3433043207403692,active,892,301.30500000000006,3.062680000000001,0.0,5.0
893,O=c1c2ccccc2oc2c(Cn3ccnc3)ccc(Br)c12,CHEMBL421829,89.13,0.44863484231215195,inactive,893,355.19100000000003,3.953500000000002,0.0,4.0
894,O=c1c2ccccc2oc2c(Cn3ccnc3)ccc([N+](=O)[O-])c12,CHEMBL159073,39.81,0.43166712297426096,inactive,894,321.2920000000001,3.0992000000000015,0.0,6.0
895,N#Cc1ccc(Cn2ccnc2)c2oc3ccccc3c(=O)c12,CHEMBL421149,42.66,0.44860742645396634,inactive,895,301.3050000000001,3.062680000000001,0.0,5.0
896,COc1ccc2c(=O)c(Cn3ccnc3)c(-c3ccccc3)oc2c1,CHEMBL158635,549.54,0.3505600386734898,inactive,896,332.35900000000004,3.7134000000000027,0.0,5.0
897,O=c1ccoc2cc(Cn3cncn3)ccc12,CHEMBL223607,3715.35,0.44717649264202797,inactive,897,227.223,1.4327999999999999,0.0,5.0
898,O=c1ccoc2cc(Cn3ccnc3)ccc12,CHEMBL158984,100.0,0.5764705882352941,inactive,898,226.235,2.0378,0.0,4.0
899,O=c1ccoc2c(Cn3ccnc3)ccc(Br)c12,CHEMBL161530,2089.3,0.44177771522385445,inactive,899,305.13100000000003,2.800300000000001,0.0,4.0
900,O=c1ccoc2c(Cn3ccnc3)ccc([N+](=O)[O-])c12,CHEMBL351167,1096.48,0.4171999499868676,inactive,900,271.2320000000001,1.9459999999999997,0.0,6.0
901,N#Cc1ccc(Cn2ccnc2)c2occc(=O)c12,CHEMBL161230,239.88,0.4877899128298927,inactive,901,251.245,1.9094799999999998,0.0,5.0
902,COc1cc2c(cc1Br)CC[C@@H]1[C@@H](c3ccncc3)[C@H]21,CHEMBL2096873,2818.38,0.38850003161823177,inactive,902,330.22499999999997,4.296100000000004,0.0,2.0
903,COc1cc2c(cc1Br)CC[C@H]1[C@H](c3ccncc3)[C@@H]21,CHEMBL225497,933.25,0.42210014009811603,inactive,903,330.22499999999997,4.296100000000004,0.0,2.0
904,COc1ccc2c(c1)[C@@H]1[C@H](CC2)[C@H]1c1ccncc1,CHEMBL2096872,10000.0,0.3684210526315789,inactive,904,251.32899999999998,3.5336000000000016,0.0,2.0
905,COc1ccc2c(c1)[C@H]1[C@@H](CC2)[C@@H]1c1ccncc1,CHEMBL223717,30.2,0.5541047515715783,inactive,905,251.32899999999998,3.5336000000000016,0.0,2.0
906,Cn1nnc2ccc([C@@H](c3ccc(Cl)cc3)n3cncn3)cc21,CHEMBL519436,3.981,0.5113048239731418,inactive,906,324.77500000000003,2.8509,0.0,6.0
907,Cn1nnc2ccc([C@H](c3ccc(Cl)cc3)n3cncn3)cc21,CHEMBL224060,1.413,0.5386869988440007,inactive,907,324.77500000000003,2.8509,0.0,6.0
908,Clc1cccc(C(c2ccc3nc[nH]c3c2)n2ccnc2)c1,CHEMBL389433,44.67,0.4677262575699739,inactive,908,308.77200000000005,4.050500000000003,1.0,3.0
909,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,CHEMBL1399,15.14,0.4976283533986511,inactive,909,293.374,2.9287600000000014,0.0,5.0
910,COCOc1ccc(C(=O)/C=C/c2ccc(OCOC)c(CC=C(C)C)c2)c(O)c1,CHEMBL229944,242400.0,0.16872181127693506,inactive,910,412.4820000000002,4.762400000000006,1.0,6.0
911,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,CHEMBL488,270.0,0.540946513539848,inactive,911,232.28299999999996,1.3532,2.0,3.0
912,COc1ccc2c(c1)OC(c1ccc(OCC=C(C)C)cc1)CC2=O,CHEMBL228985,28650.0,0.2544010209270091,active,912,338.4030000000001,4.746700000000004,0.0,4.0
913,COc1ccc(C(=O)/C=C/c2ccc(OCC=C(C)C)cc2)c(O)c1,CHEMBL390364,271400.0,0.19971784877387175,inactive,913,338.403,4.641900000000005,1.0,4.0
914,COc1ccc(C2CC(=O)c3ccc(OC)cc3O2)cc1,CHEMBL229908,1860.0,0.3820324703854722,inactive,914,284.311,3.410300000000002,0.0,4.0
915,COc1ccc(/C=C/C(=O)c2ccc(OC)cc2O)cc1,CHEMBL229907,351700.0,0.23025517544553717,active,915,284.311,3.305500000000002,1.0,4.0
916,COc1ccc2c(c1)OC(c1cccc(CC=C(C)C)c1)CC2=O,CHEMBL229906,4670.0,0.31095651530031015,active,916,322.4040000000001,4.910400000000004,0.0,3.0
917,COc1ccc(C(=O)/C=C/c2cccc(CC=C(C)C)c2)c(O)c1,CHEMBL229905,310200.0,0.20465422871380745,active,917,322.40400000000005,4.8056000000000045,1.0,3.0
918,COc1ccc(C2CC(=O)c3ccccc3O2)cc1CC=C(C)C,CHEMBL1162951,12100.0,0.28683752006487373,active,918,322.4040000000001,4.9104000000000045,0.0,3.0
919,COc1ccc(/C=C/C(O)c2ccccc2O)cc1CC=C(C)C,CHEMBL388375,310170.0,0.20465667891399097,active,919,324.42000000000013,4.656300000000003,2.0,3.0
920,COc1ccc2c(c1)OC(c1ccc(OC)c(CC=C(C)C)c1)CC2=O,CHEMBL229635,3670.0,0.2926718273095028,active,920,352.4300000000001,4.919000000000004,0.0,4.0
921,COc1ccc(C(=O)/C=C/c2ccc(OC)c(CC=C(C)C)c2)c(O)c1,CHEMBL229633,283750.0,0.1909957608353211,inactive,921,352.43000000000006,4.814200000000005,1.0,4.0
922,COc1ccc2c(c1)OC(c1ccc(O)c(CC=C(C)C)c1)CC2=O,CHEMBL388374,4750.0,0.2981051578610075,active,922,338.40300000000013,4.616000000000003,1.0,4.0
923,COc1ccc(C(=O)/C=C/c2ccc(O)c(CC=C(C)C)c2)c(O)c1,CHEMBL229841,295500.0,0.19764878082783263,inactive,923,338.4030000000001,4.511200000000004,2.0,4.0
924,COCOc1ccc(C2CC(=O)c3ccc(OC)cc3O2)cc1CC=C(C)C,CHEMBL229790,25140.0,0.22998173633250302,active,924,382.45600000000013,4.893100000000005,0.0,5.0
925,COCOc1ccc(/C=C/C(=O)c2ccc(OC)cc2O)cc1CC=C(C)C,CHEMBL390731,261500.0,0.17912641533983534,inactive,925,382.45600000000013,4.788300000000004,1.0,5.0
926,COc1ccc(C2CC(=O)c3ccc(O)cc3O2)cc1CC=C(C)C,CHEMBL229789,4080.0,0.3018030308669667,active,926,338.40300000000013,4.616000000000004,1.0,4.0
927,COc1ccc(/C=C/C(=O)c2ccc(O)cc2O)cc1CC=C(C)C,CHEMBL389925,82940.0,0.22854921426243202,active,927,338.40300000000013,4.511200000000003,2.0,4.0
928,COCOc1ccc2c(c1)OC(c1ccc(OC)c(CC=C(C)C)c1)CC2=O,CHEMBL425670,7670.0,0.255760231802551,active,928,382.4560000000002,4.893100000000005,0.0,5.0
929,COCOc1ccc(C(=O)/C=C/c2ccc(OC)c(CC=C(C)C)c2)c(O)c1,CHEMBL229893,261500.0,0.17912641533983534,inactive,929,382.45600000000013,4.788300000000006,1.0,5.0
930,CC(C)=CCc1cc([C@@H]2CC(=O)c3ccc(O)cc3O2)ccc1O,CHEMBL558103,40950.0,0.2559518554777078,active,930,324.37600000000003,4.313000000000004,2.0,4.0
931,CC(C)=CCc1cc(/C=C/C(=O)c2ccc(O)cc2O)ccc1O,CHEMBL229885,308300.0,0.20480987772428702,active,931,324.37600000000003,4.208200000000005,3.0,4.0
932,COCOc1ccc2c(c1)OC(c1ccc(OCOC)c(CC=C(C)C)c1)CC2=O,CHEMBL229945,13950.0,0.2265865369782179,active,932,412.48200000000026,4.867200000000005,0.0,6.0
933,COc1ccc(C(=O)CC(O)c2ccc(OC)c(CC=C(C)C)c2)c(O)c1,CHEMBL229094,54670.0,0.22100560357599333,active,933,370.44500000000016,4.224500000000004,2.0,5.0
934,CC[C@H]1[C@@H]2[C@@H](O)CCN2C(=O)N1c1ccc(C#N)c(Cl)c1C,CHEMBL229861,100000.0,0.2545454545454545,active,934,319.79200000000003,2.6739000000000006,1.0,3.0
935,N#Cc1ccc(N(Cc2ccc(Br)cc2)n2cnnc2)cc1,CHEMBL108425,0.5,0.5918837269967988,inactive,935,354.211,3.3821800000000017,0.0,5.0
936,N#Cc1ccc(N(Cc2ccc(C(F)(F)F)c(O)c2)n2cnnc2)cc1,CHEMBL226999,0.4,0.5060429235438789,inactive,936,359.311,3.3440800000000017,1.0,6.0
937,COc1ccc(CN(c2ccc(C#N)cc2)n2cnnc2)cc1O,CHEMBL388093,1.2,0.5203810939805552,inactive,937,321.3400000000001,2.33388,1.0,7.0
938,N#Cc1ccc(N(Cc2ccc(Br)c(O)c2)n2cnnc2)cc1,CHEMBL226947,0.5,0.5661496519099815,inactive,938,370.21000000000004,3.0877800000000013,1.0,6.0
939,N#Cc1ccc(N(Cc2ccc(Cl)c(O)c2)n2cnnc2)cc1,CHEMBL226946,0.18,0.5931573257763204,inactive,939,325.759,2.9786800000000015,1.0,6.0
940,N#Cc1ccc(N(Cc2ccc(F)c(O)c2)n2cnnc2)cc1,CHEMBL390079,0.6,0.5613299238896912,inactive,940,309.30400000000003,2.4643800000000002,1.0,6.0
941,N#Cc1ccc(N(Cc2cccc(O)c2)n2cnnc2)cc1,CHEMBL390078,2.8,0.5442717616418588,inactive,941,291.314,2.3252799999999993,1.0,6.0
942,COc1ccc(CN(c2ccc(C#N)cc2)n2cnnc2)cc1OS(N)(=O)=O,CHEMBL226945,12.0,0.3960409376976187,inactive,942,400.4200000000002,1.2105799999999998,1.0,9.0
943,N#Cc1ccc(N(Cc2ccc(Br)c(OS(N)(=O)=O)c2)n2cnnc2)cc1,CHEMBL226893,3.9,0.4360188722282555,inactive,943,449.29000000000013,1.9644799999999993,1.0,8.0
944,N#Cc1ccc(N(Cc2ccc(Cl)c(OS(N)(=O)=O)c2)n2cnnc2)cc1,CHEMBL390077,0.92,0.46854433487837854,inactive,944,404.8390000000001,1.85538,1.0,8.0
945,N#Cc1ccc(N(Cc2ccc(F)c(OS(N)(=O)=O)c2)n2cnnc2)cc1,CHEMBL226892,0.77,0.47255233276883424,inactive,945,388.38400000000007,1.34108,1.0,8.0
946,N#Cc1ccc(N(Cc2c(F)c(F)c(O)c(F)c2F)n2cnnc2)cc1,CHEMBL226891,159.0,0.36607861638274486,inactive,946,363.274,2.881680000000001,1.0,6.0
947,N#Cc1ccc(N(Cc2cc(Cl)c(O)c(Cl)c2)n2cnnc2)cc1,CHEMBL226843,7.6,0.4736192071169538,inactive,947,360.204,3.632080000000002,1.0,6.0
948,COc1cc(CN(c2ccc(C#N)cc2)n2cnnc2)cc(Cl)c1O,CHEMBL388507,0.51,0.5203760701385155,inactive,948,355.7850000000001,2.9872800000000024,1.0,7.0
949,N#Cc1ccc(N(Cc2ccc(O)c(C(F)(F)F)c2)n2cnnc2)cc1,CHEMBL226842,0.88,0.4876047791919139,inactive,949,359.311,3.3440800000000017,1.0,6.0
950,N#Cc1ccc(N(Cc2ccc(O)c(C#N)c2)n2cnnc2)cc1,CHEMBL226841,24.0,0.44448767756682295,inactive,950,316.324,2.19696,1.0,7.0
951,COc1cc(CN(c2ccc(C#N)cc2)n2cnnc2)ccc1O,CHEMBL226791,2.8,0.4989157815050372,inactive,951,321.3400000000001,2.333880000000001,1.0,7.0
952,N#Cc1ccc(N(Cc2ccc(O)c(I)c2)n2cnnc2)cc1,CHEMBL226790,0.33,0.5771339340943894,inactive,952,417.21000000000004,2.9298800000000016,1.0,6.0
953,N#Cc1ccc(N(Cc2ccc(O)c(Br)c2)n2cnnc2)cc1,CHEMBL388506,1.1,0.5453065322077602,inactive,953,370.21000000000004,3.087780000000002,1.0,6.0
954,N#Cc1ccc(N(Cc2ccc(O)c(Cl)c2)n2cnnc2)cc1,CHEMBL226789,2.5,0.5236036516460498,inactive,954,325.759,2.9786800000000015,1.0,6.0
955,N#Cc1ccc(N(Cc2ccc(O)c(F)c2)n2cnnc2)cc1,CHEMBL226738,2.9,0.5196801218670201,inactive,955,309.30400000000003,2.4643800000000002,1.0,6.0
956,N#Cc1ccc(N(Cc2ccc(O)cc2)n2cnnc2)cc1,CHEMBL388291,23.0,0.4860718649806986,inactive,956,291.314,2.3252800000000002,1.0,6.0
957,COc1cc(CN(c2ccc(C#N)cc2)n2cnnc2)cc(Cl)c1OS(N)(=O)=O,CHEMBL390717,2.9,0.41216009665315384,inactive,957,434.8650000000002,1.86398,1.0,9.0
958,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)c(C#N)c2)n2cnnc2)cc1,CHEMBL226737,27.0,0.3784318117920506,inactive,958,395.40400000000005,1.0736600000000003,1.0,9.0
959,COc1cc(CN(c2ccc(C#N)cc2)n2cnnc2)ccc1OS(N)(=O)=O,CHEMBL226736,42.0,0.3688375354801049,inactive,959,400.4200000000002,1.21058,1.0,9.0
960,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)c(I)c2)n2cnnc2)cc1,CHEMBL390496,1.5,0.45753600878970535,inactive,960,496.29,1.80658,1.0,8.0
961,O=C(c1ccccc1)c1ccccc1Cn1ccnc1,CHEMBL244795,560.0,0.43762683810956593,inactive,961,262.312,3.1624000000000008,0.0,3.0
962,N#Cc1ccc(C2CCCc3cncn32)cc1,CHEMBL9298,52.0,0.5998585481712517,inactive,962,223.279,2.680480000000001,0.0,3.0
963,O=C(c1ccccc1)c1cc(Br)ccc1Cn1ccnc1,CHEMBL242454,400.0,0.4265293339114691,inactive,963,341.2080000000001,3.9249000000000027,0.0,3.0
964,O=C(c1ccc(-c2ccccc2)cc1)c1cc([N+](=O)[O-])ccc1Cn1ccnc1,CHEMBL243756,17.7,0.3742357733480507,inactive,964,383.4070000000001,4.737600000000004,0.0,5.0
965,O=C(c1ccccc1)c1cc([N+](=O)[O-])ccc1Cn1ccnc1,CHEMBL243755,25.9,0.4617991447950542,inactive,965,307.30899999999997,3.0706000000000007,0.0,5.0
966,O=C(c1ccccc1)c1cc(Cn2ccnc2)ccc1[N+](=O)[O-],CHEMBL388930,31.0,0.4570475490709573,inactive,966,307.3090000000001,3.0706000000000016,0.0,5.0
967,O=C(c1ccccc1)c1ccc(Cn2ccnc2)cc1,CHEMBL223176,252.0,0.4619019621452919,inactive,967,262.312,3.1624000000000008,0.0,3.0
968,O=C(c1ccc(-c2ccccc2)cc1)c1cccc(Cn2ccnc2)c1,CHEMBL243961,5.3,0.4456159147138037,inactive,968,338.4100000000001,4.829400000000004,0.0,3.0
969,O=C(c1ccc(-c2ccccc2)cc1)c1ccccc1Cn1ccnc1,CHEMBL243960,260.0,0.35457835818618666,inactive,969,338.4100000000001,4.829400000000004,0.0,3.0
970,O=C(c1ccccc1)c1cccc(Cn2ccnc2)c1,CHEMBL397728,7.3,0.569567399791568,inactive,970,262.312,3.1624000000000008,0.0,3.0
971,O=C1CC(c2ccccc2)Oc2ccccc21,CHEMBL274318,28000.0,0.3749399268306407,inactive,971,224.259,3.3931000000000022,0.0,2.0
972,O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,CHEMBL283196,2000.0,0.3799313336224012,inactive,972,272.303,4.613200000000003,0.0,2.0
973,O=C1CC(c2ccccc2)Oc2c1ccc1ccccc21,CHEMBL404225,4300.0,0.35776876962802756,inactive,973,274.319,4.546300000000003,0.0,2.0
974,O=C1CC(c2ccccc2)Oc2cc(O)ccc21,CHEMBL97542,3800.0,0.42157238692980364,inactive,974,240.25799999999998,3.098700000000002,1.0,3.0
975,COc1ccc2c(c1)OC(c1ccccc1)CC2=O,CHEMBL9687,8000.0,0.3755617904321726,inactive,975,254.285,3.4017000000000017,0.0,3.0
976,O=C1CC(c2ccc(O)cc2)Oc2c1ccc1ccccc21,CHEMBL256665,630.0,0.39458741958022653,inactive,976,290.31800000000004,4.251900000000003,1.0,3.0
977,O=C1CC(c2cccc(O)c2)Oc2c1ccc1ccccc21,CHEMBL439241,610.0,0.3954790104993148,inactive,977,290.31800000000004,4.251900000000003,1.0,3.0
978,N#Cc1ccc(C2CC(=O)c3ccc4ccccc4c3O2)cc1,CHEMBL255108,1540.0,0.35380308655778053,inactive,978,299.32900000000006,4.417980000000003,0.0,3.0
979,N#Cc1cccc(C2CC(=O)c3ccc4ccccc4c3O2)c1,CHEMBL258257,1370.0,0.35689526982526215,inactive,979,299.32900000000006,4.417980000000003,0.0,3.0
980,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21,CHEMBL252642,2100.0,0.4183627888090796,inactive,980,256.257,2.8043000000000013,2.0,4.0
981,O=C1CC(c2cccc(O)c2)Oc2cc(O)ccc21,CHEMBL255110,3400.0,0.4029436587442548,inactive,981,256.257,2.8043000000000013,2.0,4.0
982,COc1ccc2c(c1)OC(c1ccc(O)cc1)CC2=O,CHEMBL402970,3700.0,0.3802258793153103,inactive,982,270.284,3.1073000000000013,1.0,4.0
983,COc1ccc2c(c1)OC(c1cccc(O)c1)CC2=O,CHEMBL256407,3500.0,0.3819152368954807,inactive,983,270.284,3.1073000000000013,1.0,4.0
984,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1,CHEMBL7162,680.0,0.41116607248625087,inactive,984,314.3630000000002,2.6778000000000004,1.0,5.0
985,CN(c1ccc(NC(=O)c2ccc(-c3ccccc3)cc2)cc1OCc1ccccc1)S(C)(=O)=O,CHEMBL271794,120.0,0.27683275015809494,active,985,486.59300000000025,5.5807000000000055,1.0,4.0
986,CN(c1ccc(NC(=O)c2ccc3ccccc3c2)cc1OCc1ccccc1)S(C)(=O)=O,CHEMBL270283,1070.0,0.25329887003759716,active,986,460.55500000000023,5.066900000000005,1.0,4.0
987,CN(c1ccc(NC(=O)c2ccc(C#N)cc2)cc1OCc1ccccc1)S(C)(=O)=O,CHEMBL409271,440.0,0.2870698791264302,active,987,435.50500000000017,3.7853800000000026,1.0,5.0
988,CN(c1ccc(NC(=O)c2ccc(Cl)c([N+](=O)[O-])c2)cc1OCc1ccccc1)S(C)(=O)=O,CHEMBL270915,690.0,0.26138215978690427,active,988,489.93700000000024,4.475300000000004,1.0,6.0
